state,state fips,county,county code,commodity,data item,domain category,value
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),90
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),35
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - OPERATIONS WITH AREA BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)",135
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES BEARING,,"756,544"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),788
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),"5,505"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"14,165"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),"14,153"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),"30,729"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),"59,531"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),"101,329"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),"78,372"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),"49,043"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),"27,448"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)","375,481"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - OPERATIONS WITH AREA NON-BEARING,,"3,917"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),"1,149"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),894
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),466
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),238
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),303
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),304
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),306
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),129
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),43
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),14
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - OPERATIONS WITH AREA NON-BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)",71
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES NON-BEARING,,"68,439"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),340
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),"1,077"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"1,767"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),"1,560"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),"3,772"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),"5,856"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),"11,152"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),"6,533"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),"3,279"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),"2,469"
US TOTAL,99,,,CITRUS TOTALS,CITRUS TOTALS - ACRES NON-BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)","30,635"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,,"2,245"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),961
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),479
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),330
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),152
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),119
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),101
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),103
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),62
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),18
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),7
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),4
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)",12
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING & NON-BEARING,,"68,390"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),220
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),"1,044"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"2,707"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),"2,870"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),"3,968"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),"6,936"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"50,645"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),"9,362"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),"6,241"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),"4,772"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),"3,593"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING & NON-BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)","26,677"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING,,"1,994"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),739
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),458
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),323
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),152
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),119
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),101
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),102
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),62
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),18
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),6
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),4
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)",12
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING,,"64,790"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),163
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),948
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"2,530"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),"2,728"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),"3,771"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),"6,215"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"48,436"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),"9,028"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),(D)
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),(D)
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),(D)
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)",(D)
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA NON-BEARING,,562
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),299
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),93
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),63
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),27
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),19
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),36
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),25
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),15
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),1
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),3
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),1
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA NON-BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)",5
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES NON-BEARING,,"3,599"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),57
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),96
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),177
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),142
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),197
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),722
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"2,209"
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),334
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),(D)
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),(D)
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),(D)
US TOTAL,99,,,GRAPEFRUIT,GRAPEFRUIT - ACRES NON-BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)",(D)
US TOTAL,99,,,KUMQUATS,KUMQUATS - OPERATIONS WITH AREA BEARING & NON-BEARING,,358
US TOTAL,99,,,KUMQUATS,KUMQUATS - ACRES BEARING & NON-BEARING,,258
US TOTAL,99,,,KUMQUATS,KUMQUATS - OPERATIONS WITH AREA BEARING,,235
US TOTAL,99,,,KUMQUATS,KUMQUATS - ACRES BEARING,,222
US TOTAL,99,,,KUMQUATS,KUMQUATS - OPERATIONS WITH AREA NON-BEARING,,141
US TOTAL,99,,,KUMQUATS,KUMQUATS - ACRES NON-BEARING,,36
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,,"3,498"
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),"1,825"
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),571
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),391
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),211
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),222
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),150
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),128
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),94
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),15
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),8
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),3
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)",8
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING & NON-BEARING,,"66,501"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),374
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),"1,202"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"3,511"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),"3,997"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),"7,539"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),"10,010"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"39,868"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),"13,988"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),"4,892"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),"4,793"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),"2,417"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING & NON-BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)","13,778"
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING,,"2,847"
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),"1,282"
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),524
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),356
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),197
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),212
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),148
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),128
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),94
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),15
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),8
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),3
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)",8
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING,,"59,001"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),258
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),"1,037"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"2,929"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),"3,362"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),"6,472"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),"8,790"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"36,153"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),"12,884"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),"4,563"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),"4,324"
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),(D)
US TOTAL,99,,,LEMONS,LEMONS - ACRES BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)",(D)
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA NON-BEARING,,"1,129"
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),637
US TOTAL,99,,,LEMONS,LEMONS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),119
